root	leaf	logFC_root_leaf	PValue_root_leaf	FDR_root_leaf
AT1TE22230	0	0	0	1	1
AT1TE22330	0	0	0	1	1
AT1TE22370	0	0	0	1	1
AT1TE22450	0	0	0	1	1
AT1TE22460	407.273217268338	862.01179888432	-1.04751130852856	0.165074753667143	1
AT1TE22560	0	0	0	1	1
AT1TE22660	0	0	0	1	1
AT1TE22665	0	0	0	1	1
AT1TE22670	0	0	0	1	1
AT1TE22675	0	0	0	1	1
AT1TE22690	0	0	0	1	1
AT1TE22695	0	0	0	1	1
AT1TE22700	0	0	0	1	1
AT1TE22705	0	0	0	1	1
AT1TE22710	0	0	0	1	1
AT1TE22715	0	0	0	1	1
AT1TE22720	0	0	0	1	1
AT1TE22740	0	0	0	1	1
AT1TE22745	0	0	0	1	1
AT1TE22750	0	0	0	1	1
AT1TE22755	0	0	0	1	1
AT1TE22760	0	0	0	1	1
AT1TE22790	0	0	0	1	1
AT1TE22795	0	0	0	1	1
AT1TE22850	0	0	0	1	1
AT1TE22855	0	0	0	1	1
AT1TE22865	0	0	0	1	1
AT1TE23040	0	45.7175257393439	-2.34990270212103	1	1
AT1TE23060	0	0	0	1	1
AT1TE23065	0	0	0	1	1
AT1TE23070	0	0	0	1	1
AT1TE23080	0	0	0	1	1
AT1TE23120	0	0	0	1	1
AT1TE23125	0	0	0	1	1
AT1TE23160	0	0	0	1	1
AT1TE23190	34.2338370388472	24.0727658685523	0.466804345894512	1	1
AT1TE23260	0	0	0	1	1
AT1TE23270	0	0	0	1	1
AT1TE23275	0	0	0	1	1
AT1TE23280	0	0	0	1	1
AT1TE23285	0	0	0	1	1
AT1TE23350	0	0	0	1	1
AT1TE23355	0	0	0	1	1
AT1TE23390	0	0	0	1	1
AT1TE23395	0	0	0	1	1
AT1TE23410	0	0	0	1	1
AT1TE23420	0	2.6880861996806	-2.34990270200134	0.999999999999998	1
AT1TE23500	0	0	0	1	1
AT1TE23505	0	0	0	1	1
AT1TE23510	0	0	0	1	1
AT1TE23515	0	0	0	1	1
AT1TE23520	1126.50038818902	1335.77163481355	-0.249191734662327	0.551091172263367	1
AT1TE23525	1507.84616521198	1595.0790575303	-0.0925301574436401	0.938008584028349	1
AT1TE23550	0	0	0	1	1
AT1TE23555	0	0	0	1	1
AT1TE23560	0	0	0	1	1
AT1TE23620	1371.56372496181	631.376822208724	1.07746680867358	0.0496137598207712	1
AT1TE23650	0	0	0	1	1
AT1TE23655	0	0	0	1	1
AT1TE23740	0	0	0	1	1
AT1TE23830	0	0	0	1	1
AT1TE23835	0	0	0	1	1
AT1TE23840	0	0	0	1	1
AT1TE23845	0	0	0	1	1
AT1TE23940	619.361030946337	567.949304748214	0.131903924656642	0.681149838990534	1
AT1TE23950	0	0	0	1	1
AT1TE23955	0	0	0	1	1
AT1TE23980	224.532257633875	293.631533314671	-0.388318371646889	0.344196757851091	1
AT1TE23985	0	0	0	1	1
AT1TE23995	0	0	0	1	1
AT1TE24000	0	0	0	1	1
AT1TE24005	0	0	0	1	1
AT1TE24015	0	0	0	1	1
AT1TE24060	0	0	0	1	1
AT1TE24160	0	0	0	1	1
AT1TE24165	0	0	0	1	1
AT1TE24170	0	0	0	1	1
AT1TE24240	0	0	0	1	1
AT1TE24245	0	0	0	1	1
AT1TE24250	0	0	0	1	1
AT1TE24255	0	0	0	1	1
AT1TE24580	1229.94172414418	1008.62091050756	0.275669041559749	0.587290691159087	1
AT1TE24720	0	0	0	1	1
AT1TE24725	0	0	0	1	1
AT1TE24730	0	0	0	1	1
AT1TE24735	0	0	0	1	1
AT1TE24740	0	0	0	1	1
AT1TE24780	0	0	0	1	1
AT1TE24830	0	0	0	1	1
AT1TE24850	1.57048706655336	3.20285162290485	-0.98059804669318	0.691361958193244	1
AT1TE24855	0	0	0	1	1
AT1TE24865	0	0	0	1	1
AT1TE24900	0	0	0	1	1
AT1TE24930	0	0	0	1	1
AT1TE24935	0	0	0	1	1
AT1TE24950	0	0	0	1	1
AT1TE24955	0	0	0	1	1
AT1TE24960	0	0	0	1	1
AT1TE24965	0	0	0	1	1
AT1TE24975	0	0	0	1	1
AT1TE25020	0	0	0	1	1
AT1TE25025	0	0	0	1	1
AT1TE25030	0	8.26622668886348	-2.35098263515263	1	1
AT1TE25035	0	0	0	1	1
AT1TE25040	0	0	0	1	1
AT1TE25045	0	0	0	1	1
AT1TE25110	0	0	0	1	1
AT1TE25115	0	0	0	1	1
AT1TE25120	0	0	0	1	1
AT1TE25125	0	0	0	1	1
AT1TE25180	0	0	0	1	1
AT1TE25185	0	0	0	1	1
AT1TE25190	0	0	0	1	1
AT1TE25195	0	0	0	1	1
AT1TE25200	0	0	0	1	1
AT1TE25205	0	0	0	1	1
AT1TE25210	0	0	0	1	1
AT1TE25250	0	0	0	1	1
AT1TE25255	0	0	0	1	1
AT1TE25260	0	0	0	1	1
AT1TE25265	0	0	0	1	1
AT1TE25275	0	0	0	1	1
AT1TE25285	0	0	0	1	1
AT1TE25360	74091.5156705623	67701.4108481657	0.131040338437418	0.16688974574372	1
AT1TE25460	0	0	0	1	1
AT1TE25470	0	0	0	1	1
AT1TE25610	0	0	0	1	1
AT1TE25615	0	5.37853243992281	-2.34990270188165	0.999999999999999	1
AT1TE25620	0	0	0	1	1
AT1TE25640	0	0	0	1	1
AT1TE25645	1.22522373753103	7.91594169441609	-2.38717991244801	0.133804310456886	1
AT1TE25650	0	0	0	1	1
AT1TE25655	8.1928006225598	0	2.29417294513522	0.999999999999994	1
AT1TE25665	0	0	0	1	1
AT1TE25670	0	0	0	1	1
AT1TE25675	0	45.4642467887492	-2.35098263496126	0.999999999999996	1
AT1TE25680	0	0	0	1	1
AT1TE25685	0	5.19992930814132	-2.35098263476988	1	1
AT1TE25690	0	0	0	1	1
AT1TE25740	0	0	0	1	1
AT1TE25745	15.3888101433897	0	2.29434778008659	0.999999999999999	1
AT1TE25770	0	0	0	1	1
AT1TE25775	0	0	0	1	1
AT1TE25780	0	0	0	1	1
AT1TE25820	0	0	0	1	1
AT1TE25860	0	0	0	1	1
AT1TE25865	0	0	0	1	1
AT1TE25870	0	0	0	1	1
AT1TE25875	0	0	0	1	1
AT1TE25880	0	0	0	1	1
AT1TE25885	0	0	0	1	1
AT1TE25890	0	15.8322553523174	-2.3509826345785	1	1
AT1TE25910	0	0	0	1	1
AT1TE25915	0	0	0	1	1
AT1TE25920	0	0	0	1	1
AT1TE25925	0	0	0	1	1
AT1TE25935	0	0	0	1	1
AT1TE26100	0	0	0	1	1
AT1TE26105	0	0	0	1	1
AT1TE26110	0	0	0	1	1
AT1TE26115	0	0	0	1	1
AT1TE26120	0	0	0	1	1
AT1TE26125	0	0	0	1	1
AT1TE26260	0	0	0	1	1
AT1TE26265	0	0	0	1	1
AT1TE26270	0	0	0	1	1
AT1TE26275	0	0	0	1	1
AT1TE26280	0	0	0	1	1
AT1TE26290	817.383354353092	718.773247814663	0.19109537043347	0.649872564084964	1
AT1TE26300	0	0	0	1	1
AT1TE26305	5.02902292267638	0	2.29434778009307	0.999999999999999	1
AT1TE26320	0	0	0	1	1
AT1TE26360	0	0	0	1	1
AT1TE26365	0	0	0	1	1
AT1TE26370	0	0	0	1	1
AT1TE26375	0	0	0	1	1
AT1TE26380	0	0	0	1	1
AT1TE26410	0	0	0	1	1
AT1TE26510	0	0	0	1	1
AT1TE26515	0	0	0	1	1
AT1TE26520	0	0	0	1	1
AT1TE26525	0	0	0	1	1
AT1TE26530	0	0	0	1	1
AT1TE26535	0	0	0	1	1
AT1TE26540	0	0	0	1	1
AT1TE26610	377.09312968665	426.048032459753	-0.166382801472379	0.756060660700167	1
AT1TE26620	0	0	0	1	1
AT1TE26625	0	0	0	1	1
AT1TE26630	0	0	0	1	1
AT1TE26660	0	0	0	1	1
AT1TE26665	0	0	0	1	1
AT1TE26670	0	0	0	1	1
AT1TE26675	0	0	0	1	1
AT1TE26700	0	0	0	1	1
AT1TE26705	0	0	0	1	1
AT1TE26710	0	0	0	1	1
AT1TE26715	0	0	0	1	1
AT1TE26720	0	0	0	1	1
AT1TE26725	0	0	0	1	1
AT1TE26730	0	0	0	1	1
AT1TE26735	0	0	0	1	1
AT1TE26740	0	0	0	1	1
AT1TE26840	89.817369788063	45.3788774005339	0.789098810596585	1	1
AT1TE26900	0	0	0	1	1
AT1TE27020	0	0	0	1	1
AT1TE27025	0	0	0	1	1
AT1TE27030	0	0	0	1	1
AT1TE27035	0	0	0	1	1
AT1TE27060	0	0	0	1	1
AT1TE27090	4897.19399337468	4171.00434209236	0.235555659185822	0.326771010813594	1
AT1TE27095	0	0	0	1	1
AT1TE27100	0	0	0	1	1
AT1TE27190	0	0	0	1	1
AT1TE27280	0	0	0	1	1
AT1TE27285	0	0	0	1	1
AT1TE27295	4.41037053954403	2.28384134555156	0.877700044073808	0.51406712933746	1
AT1TE27300	0	0	0	1	1
AT1TE27330	195.570079377234	217.055113701125	-0.056809275694027	1	1
AT1TE27335	0	0	0	1	1
AT1TE27340	0	0	0	1	1
AT1TE27345	0	0	0	1	1
AT1TE27350	0	0	0	1	1
AT1TE27355	0	0	0	1	1
AT1TE27360	0	0	0	1	1
AT1TE27365	0	0	0	1	1
AT1TE27390	0	0	0	1	1
AT1TE27395	0	0	0	1	1
AT1TE27400	0	0	0	1	1
AT1TE27405	0	0	0	1	1
AT1TE27460	0	0	0	1	1
AT1TE27465	0	0	0	1	1
AT1TE27470	0	0	0	1	1
AT1TE27475	0	19.007651199816	-2.35098263438713	0.999999999999999	1
AT1TE27540	0	0	0	1	1
AT1TE27545	0	0	0	1	1
AT1TE27550	0	0	0	1	1
AT1TE27650	0	0	0	1	1
AT1TE27655	0	0	0	1	1
AT1TE27660	89.817369788063	0	3.13896422689565	0.502158545559317	1
AT1TE27665	0	0	0	1	1
AT1TE27670	0	0	0	1	1
AT1TE27675	0	0	0	1	1
AT1TE27685	0	0	0	1	1
AT1TE27690	0	0	0	1	1
AT1TE27695	0	0	0	1	1
AT1TE27810	1.80813374908865	1.82706485209427	-0.0557300371449144	1	1
AT1TE27815	0	0	0	1	1
AT1TE27820	0	0	0	1	1
AT1TE27825	0	0	0	1	1
AT1TE27830	0	0	0	1	1
AT1TE27835	0	0	0	1	1
AT1TE27900	0	0	0	1	1
AT1TE27905	0	0	0	1	1
AT1TE27915	0	0	0	1	1
AT1TE27920	0	0	0	1	1
AT1TE27925	0	0	0	1	1
AT1TE27935	0	0	0	1	1
AT1TE27940	0	0	0	1	1
AT1TE28050	0	0	0	1	1
AT1TE28055	0	0	0	1	1
AT1TE28120	0	0	0	1	1
AT1TE28170	0	0	0	1	1
AT1TE28175	0	0	0	1	1
AT1TE28250	0	0	0	1	1
AT1TE28320	0	0	0	1	1
AT1TE28325	0	0	0	1	1
AT1TE28330	0	0	0	1	1
AT1TE28335	0	0	0	1	1
AT1TE28370	0	0.790776874799545	-2.34990270176196	1	1
AT1TE28375	0	0	0	1	1
AT1TE28380	0	0	0	1	1
AT1TE28390	0	0	0	1	1
AT1TE28395	0	0	0	1	1
AT1TE28400	0	0	0	1	1
AT1TE28405	0	0	0	1	1
AT1TE28410	0	0	0	1	1
AT1TE28450	0	0	0	1	1
AT1TE28455	0	0	0	1	1
AT1TE28460	0	0	0	1	1
AT1TE28465	0	0	0	1	1
AT1TE28500	0	0	0	1	1
AT1TE28505	0	0	0	1	1
AT1TE28510	0	0	0	1	1
AT1TE28515	0	0	0	1	1
AT1TE28580	620.106427570058	686.714429994122	-0.159290592665137	1	1
AT1TE28620	0	7.00131251322523	-2.34990270164227	0.999999999999996	1
AT1TE28630	0	0	0	1	1
AT1TE28635	0	0	0	1	1
AT1TE28640	0	0	0	1	1
AT1TE28645	0	0	0	1	1
AT1TE28650	0	0	0	1	1
AT1TE28655	0	0	0	1	1
AT1TE28680	0	0	0	1	1
AT1TE28800	0	0	0	1	1
AT1TE28830	0	0	0	1	1
AT1TE28835	0	0	0	1	1
AT1TE29040	0	0	0	1	1
AT1TE29045	0	0	0	1	1
AT1TE29055	0	0	0	1	1
AT1TE29060	0	0	0	1	1
AT1TE29065	0	0	0	1	1
AT1TE29070	0	0	0	1	1
AT1TE29080	140.439040437358	436.344952250093	-1.53804977212168	0.295826916796029	1
AT1TE29140	998.954589002426	983.43168105627	0.0273878436298375	1	1
AT1TE29145	700.835560936055	367.281627823056	0.853428241114742	0.690990704199715	1
AT1TE29200	0	0	0	1	1
AT1TE29205	0	0	0	1	1
AT1TE29260	0	0	0	1	1
AT1TE29265	0	0	0	1	1
AT1TE29370	0	0	0	1	1
AT1TE29375	15.4273785898644	0	2.29434778009955	0.999999999999993	1
AT1TE29385	0	0	0	1	1
AT1TE29390	0	0	0	1	1
AT1TE29395	0	0	0	1	1
AT1TE29410	0	0	0	1	1
AT1TE29415	0	0	0	1	1
AT1TE29420	0	0	0	1	1
AT1TE29425	0	0	0	1	1
AT1TE29430	0	0	0	1	1
AT1TE29460	1844.46307293853	1599.06539660954	0.200039226599437	0.723547782650233	1
AT1TE29465	0	0	0	1	1
AT1TE29470	0	0	0	1	1
AT1TE29475	0	0	0	1	1
AT1TE29480	0	0	0	1	1
AT1TE29485	0	0	0	1	1
AT1TE29500	95.0832413856042	171.549257956537	-0.836200504619247	0.556739132147083	1
AT1TE29530	86.65387601454	0	3.13915052737141	0.50187214565859	1
AT1TE29570	7.49830556962444	8.03263556133791	-0.0654110038410006	1	1
AT1TE29575	0	0	0	1	1
AT1TE29600	694.719959087463	724.714368170156	-0.0683524489919194	1	1
AT1TE29605	0	0	0	1	1
AT1TE29610	0	0	0	1	1
AT1TE29650	0	0	0	1	1
AT1TE29655	0	0	0	1	1
AT1TE29660	0	0	0	1	1
AT1TE29665	0	0	0	1	1
AT1TE29670	0	0	0	1	1
AT1TE29710	0	0	0	1	1
AT1TE29760	0	0	0	1	1
AT1TE29765	0	0	0	1	1
AT1TE29770	0	0	0	1	1
AT1TE29830	0	0	0	1	1
AT1TE29900	0	0	0	1	1
AT1TE29905	0	0	0	1	1
AT1TE29915	0	0	0	1	1
AT1TE29920	0	0	0	1	1
AT1TE29990	0	0	0	1	1
AT1TE29995	0	0	0	1	1
AT1TE30000	0	0	0	1	1
AT1TE30040	0	0	0	1	1
AT1TE30045	179.679360559561	139.566216344699	0.321981032863433	1	1
AT1TE30070	0	27.2666052054681	-4.12209884548606	0.128084469220805	1
AT1TE30080	0	0	0	1	1
AT1TE30085	0	0	0	1	1
AT1TE30090	0	0	0	1	1
AT1TE30095	165.233029691607	151.23762900336	0.12076790205322	0.860638732198571	1
AT1TE30105	0	0	0	1	1
AT1TE30115	0	0	0	1	1
AT1TE30130	0	0	0	1	1
AT1TE30170	0	0	0	1	1
AT1TE30175	0	0	0	1	1
AT1TE30180	0	0	0	1	1
AT1TE30185	0	0	0	1	1
AT1TE30190	0	0	0	1	1
AT1TE30195	0	0	0	1	1
AT1TE30200	0	0	0	1	1
AT1TE30230	0	0	0	1	1
AT1TE30235	1843.51898405106	2295.10543795869	-0.318226192229582	0.422042135070877	1
AT1TE30240	0	0	0	1	1
AT1TE30245	0	0	0	1	1
AT1TE30250	3.49635090005436	0	2.2941729451234	1	1
AT1TE30255	0	0	0	1	1
AT1TE30330	0	0	0	1	1
AT1TE30340	0	0	0	1	1
AT1TE30345	0	0	0	1	1
AT1TE30350	0	0	0	1	1
AT1TE30355	0	0	0	1	1
AT1TE30360	0	0	0	1	1
AT1TE30365	0	0	0	1	1
AT1TE30370	0	0	0	1	1
AT1TE30375	0	0	0	1	1
AT1TE30380	1734.10906369439	1171.66700141229	0.540613243742323	0.347567610083496	1
AT1TE30410	0	51.264840578009	-3.2004512016495	0.5021515251607	1
AT1TE30440	0	0	0	1	1
AT1TE30445	0	0	0	1	1
AT1TE30510	0	0	0	1	1
AT1TE30520	0	0	0	1	1
AT1TE30525	0	0	0	1	1
AT1TE30550	1.30886711154885	0	2.29417294511159	0.999999999999998	1
AT1TE30555	11265.0752177572	14176.3843262544	-0.33026347804938	0.0853293532839458	1
AT1TE30760	0	0	0	1	1
AT1TE30765	0	0	0	1	1
AT1TE30770	0	0	0	1	1
AT1TE30820	0	0	0	1	1
AT1TE30840	0	0	0	1	1
AT1TE30845	121.644276274005	168.110930282047	-0.470819463321217	0.655775464069371	1
AT1TE30850	245.894357974128	129.847040139464	0.853108407146145	0.690967587872029	1
AT1TE30860	0	0	0	1	1
AT1TE30865	0	0	0	1	1
AT1TE30870	0	0	0	1	1
AT1TE30875	0	0	0	1	1
AT1TE30880	0	0	0	1	1
AT1TE30885	0	0	0	1	1
AT1TE30890	0	0	0	1	1
AT1TE30895	0	0	0	1	1
AT1TE30900	0	0	0	1	1
AT1TE30905	0	0	0	1	1
AT1TE31000	0	0	0	1	1
AT1TE31040	0	0	0	1	1
AT1TE31045	0	0	0	1	1
AT1TE31080	0	0	0	1	1
AT1TE31190	0	0	0	1	1
AT1TE31195	0	0	0	1	1
AT1TE31200	0	0	0	1	1
AT1TE31380	461.643881632349	381.786775236762	0.266087374038944	0.480799755815742	1
AT1TE31385	6751.89594540415	7345.54389006566	-0.119216768723709	0.388930574503871	1
AT1TE31410	0	0	0	1	1
AT1TE31420	0	0	0	1	1
AT1TE31425	0	0	0	1	1
AT1TE31500	0	0	0	1	1
AT1TE31505	0	0	0	1	1
AT1TE31560	0	0	0	1	1
AT1TE31570	0	0	0	1	1
AT1TE31575	209.533678722303	0	4.35939671398288	0.0647431157459329	1
AT1TE31580	0	0	0	1	1
AT1TE31585	0	0	0	1	1
AT1TE31590	0	0	0	1	1
AT1TE31595	0	0	0	1	1
AT1TE31650	53.0648625634128	0	2.29434778010603	1	1
AT1TE31655	0	0	0	1	1
AT1TE31660	0	0	0	1	1
AT1TE31665	0	0	0	1	1
AT1TE31670	0	0	0	1	1
AT1TE31700	0	0	0	1	1
AT1TE31710	0	0	0	1	1
AT1TE31740	64.7949900774304	0	2.29434778011251	0.999999999999993	1
AT1TE31745	0	0	0	1	1
AT1TE31750	0	0	0	1	1
AT1TE31755	0	0	0	1	1
AT1TE31760	0	0	0	1	1
AT1TE31765	0	0	0	1	1
AT1TE31770	0	0	0	1	1
AT1TE31775	656.090522368158	623.738660221529	0.0743418829505043	0.485283215736305	1
AT1TE31780	0	0	0	1	1
AT1TE31785	0	0	0	1	1
AT1TE31790	0	0	0	1	1
AT1TE31860	2568.81304539998	2431.87371539156	0.06665557426409	0.923522561168515	1
AT1TE31880	0	0	0	1	1
AT1TE31885	0	0	0	1	1
AT1TE31895	0	0	0	1	1
AT1TE31900	0	0	0	1	1
AT1TE31905	0	0	0	1	1
AT1TE31910	0	0	0	1	1
AT1TE31915	0	0	0	1	1
AT1TE31920	0	0	0	1	1
AT1TE31925	0	0	0	1	1
AT1TE31930	0	0	0	1	1
AT1TE31935	15.4273785898644	16.8639311396864	-0.0566342474823821	1	1
AT1TE31940	61.6772522045487	67.8297230316015	-0.0742085812432568	1	1
AT1TE31945	51.992325608724	0	3.13915052738259	0.501872162880418	1
AT1TE31950	120.696550144233	0	2.29434778011899	1	1
AT1TE31955	0	0	0	1	1
AT1TE31960	0	0	0	1	1
AT1TE31965	0	0	0	1	1
AT1TE31970	0	0	0	1	1
AT1TE31975	0	0	0	1	1
AT1TE31980	0	0	0	1	1
AT1TE31985	0	0	0	1	1
AT1TE32000	0	0	0	1	1
AT1TE32005	0	0	0	1	1
AT1TE32010	0	0	0	1	1
AT1TE32015	0	0	0	1	1
AT1TE32020	0	0	0	1	1
AT1TE32040	0	0	0	1	1
AT1TE32090	0	0	0	1	1
AT1TE32095	274.264455304482	70.5714072019525	1.95175341984577	0.00824340098915597	1
AT1TE32100	0	0	0	1	1
AT1TE32105	0	0	0	1	1
AT1TE32110	0	0	0	1	1
AT1TE32115	0	0	0	1	1
AT1TE32180	519.92325608724	615.392089171609	-0.23685834678514	0.869046901475734	1
AT1TE32220	0	0	0	1	1
AT1TE32225	0	0	0	1	1
AT1TE32230	44.1256204828379	0	3.13933732445928	0.502159737352821	1
AT1TE32270	0	0	0	1	1
AT1TE32275	0	0	0	1	1
AT1TE32280	0	0	0	1	1
AT1TE32320	0	0	0	1	1
AT1TE32325	0	0	0	1	1
AT1TE32330	0	0	0	1	1
AT1TE32340	8080.44856391733	9925.82881766492	-0.295063863416208	0.100109802875526	1
AT1TE32420	0	0	0	1	1
AT1TE32425	456.755010020566	357.600849379341	0.339176047664746	0.584307092661021	1
AT1TE32450	0	86.2837809728462	-2.34990270152258	0.999999999999995	1
AT1TE32455	0	0	0	1	1
AT1TE32460	0	0	0	1	1
AT1TE32465	0	0	0	1	1
AT1TE32500	0	0	0	1	1
AT1TE32530	0	0	0	1	1
AT1TE32620	383.680093102207	539.951053197865	-0.468514196722473	0.522217659590836	1
AT1TE32625	0	0	0	1	1
AT1TE32650	0	0	0	1	1
AT1TE32655	119.137344163002	106.086486991017	0.187346896167375	0.872139538023499	1
AT1TE32710	0	0	0	1	1
AT1TE32715	0	0	0	1	1
AT1TE32720	0	0	0	1	1
AT1TE32750	0	0	0	1	1
AT1TE32755	0	0	0	1	1
AT1TE32760	0	0	0	1	1
AT1TE32765	0	0	0	1	1
AT1TE32770	0	0	0	1	1
AT1TE32780	0	0	0	1	1
AT1TE32785	0	0	0	1	1
AT1TE32790	0	0	0	1	1
AT1TE32795	0	0	0	1	1
AT1TE32800	0	0	0	1	1
AT1TE32805	0	0	0	1	1
AT1TE32815	0	0	0	1	1
AT1TE32825	0	0	0	1	1
AT1TE32870	0	0	0	1	1
AT1TE32900	0	0	0	1	1
AT1TE32905	0	0	0	1	1
AT1TE32930	0	0	0	1	1
AT1TE32935	0	0	0	1	1
AT1TE32940	0	0	0	1	1
AT1TE32945	0	0	0	1	1
AT1TE32990	0	0	0	1	1
AT1TE32995	0	0	0	1	1
AT1TE33000	0	0	0	1	1
AT1TE33030	0	0	0	1	1
AT1TE33035	0	0	0	1	1
AT1TE33040	0	0	0	1	1
AT1TE33045	0	0	0	1	1
AT1TE33050	0	0	0	1	1
AT1TE33055	0	0	0	1	1
AT1TE33060	7407.83839718077	7237.07803562742	0.0378729562402203	0.871085148932095	1
AT1TE33065	2445.70267242473	1843.42245009072	0.399328653459984	0.200505615003622	1
AT1TE33070	0	0	0	1	1
AT1TE33075	0	0	0	1	1
AT1TE33080	0	0	0	1	1
AT1TE33085	0	0	0	1	1
AT1TE33090	0	0	0	1	1
AT1TE33160	0	0	0	1	1
AT1TE33200	1914.38439143165	2510.71415655273	-0.38292564375584	0.305256232933636	1
AT1TE33205	0	0	0	1	1
AT1TE33210	0	0	0	1	1
AT1TE33270	0	0	0	1	1
AT1TE33330	0	0	0	1	1
AT1TE33335	0	0	0	1	1
AT1TE33340	0	0	0	1	1
AT1TE33345	0	0	0	1	1
AT1TE33350	0	0	0	1	1
AT1TE33450	0	0	0	1	1
AT1TE33455	0	0	0	1	1
AT1TE33460	0	0	0	1	1
AT1TE33465	0	0	0	1	1
AT1TE33490	2.02055406122121	0	3.13896422880937	0.502158522898957	1
AT1TE33510	0	0	0	1	1
AT1TE33550	0	0	0	1	1
AT1TE33555	0	0	0	1	1
AT1TE33670	14.940592372223	14.8692923521167	-0.055555225762892	1	1
AT1TE33740	0	0	0	1	1
AT1TE33745	12.8776653919579	0	2.29434778012547	1	1
AT1TE33750	0	0	0	1	1
AT1TE33790	0	0	0	1	1
AT1TE33900	0	0	0	1	1
AT1TE33905	0	0	0	1	1
AT1TE33910	0	0	0	1	1
AT1TE33920	0	0	0	1	1
AT1TE33925	0	0	0	1	1
AT1TE33950	0	0	0	1	1
AT1TE33955	0	0	0	1	1
AT1TE33960	0	0	0	1	1
AT1TE33990	0	0	0	1	1
AT1TE34000	0	0	0	1	1
AT1TE34005	0	0	0	1	1
AT1TE34010	0	0	0	1	1
AT1TE34015	0	1.23089179205788	-2.34990270140289	1	1
AT1TE34020	0	0	0	1	1
AT1TE34025	0	0	0	1	1
AT1TE34030	0	0	0	1	1
AT1TE34035	0	0	0	1	1
AT1TE34040	0	0	0	1	1
AT1TE34045	0	0	0	1	1
AT1TE34050	0	0	0	1	1
AT1TE34055	0	0	0	1	1
AT1TE34120	0	0	0	1	1
AT1TE34125	0	0	0	1	1
AT1TE34130	0	0	0	1	1
AT1TE34160	0	0	0	1	1
AT1TE34165	0	0	0	1	1
AT1TE34170	0	0	0	1	1
AT1TE34175	0	0	0	1	1
AT1TE34180	0	0	0	1	1
AT1TE34210	0	0	0	1	1
AT1TE34215	0	5.24860259339694	-2.35098263419575	0.999999999999992	1
AT1TE34250	0	0	0	1	1
AT1TE34255	0	0	0	1	1
AT1TE34260	0	0	0	1	1
AT1TE34265	0	0	0	1	1
AT1TE34270	0	0	0	1	1
AT1TE34275	0	0	0	1	1
AT1TE34280	0	0	0	1	1
AT1TE34285	0	0	0	1	1
AT1TE34290	0	58.623430134661	-3.20045121262096	0.50215150322611	1
AT1TE34295	0	0	0	1	1
AT1TE34300	0	0	0	1	1
AT1TE34305	0	0	0	1	1
AT1TE34315	0	0	0	1	1
AT1TE34320	0	0	0	1	1
AT1TE34330	0	0	0	1	1
AT1TE34335	1.68875831477528	0	2.29434778013195	1	1
AT1TE34340	0	0	0	1	1
AT1TE34345	0	0	0	1	1
AT1TE34350	0	0	0	1	1
AT1TE34360	0	0	0	1	1
AT1TE34365	4.51091700944513	5.0064795570944	-0.0568092755631632	1	1
AT1TE34400	0	0	0	1	1
AT1TE34430	0	0	0	1	1
AT1TE34435	0	0	0	1	1
AT1TE34445	0	0	0	1	1
AT1TE34450	0	0	0	1	1
AT1TE34455	9475.78884794561	9610.00314380869	-0.0241071687932306	0.935561556327094	1
AT1TE34465	0	0	0	1	1
AT1TE34475	0	0	0	1	1
AT1TE34500	0	0	0	1	1
AT1TE34505	0	0	0	1	1
AT1TE34510	0	0	0	1	1
AT1TE34515	0	0	0	1	1
AT1TE34520	0	0	0	1	1
AT1TE34525	0	0	0	1	1
AT1TE34580	0	0	0	1	1
AT1TE34585	0	0	0	1	1
AT1TE34590	0	0	0	1	1
AT1TE34595	0	0	0	1	1
AT1TE34620	0	0	0	1	1
AT1TE34650	0	0	0	1	1
AT1TE34720	0	0	0	1	1
AT1TE34820	0	0	0	1	1
AT1TE34825	0	0	0	1	1
AT1TE34860	2511.37573522266	2022.22773307808	0.306399028749111	0.224722208892369	1
AT1TE34890	179.287108466676	439.740577147143	-1.22425503121404	0.353588850895135	1
AT1TE34895	0	0	0	1	1
AT1TE34900	0	0	0	1	1
AT1TE34980	18.8574571094689	28.5823411309739	-0.592304643784266	1	1
AT1TE34985	0	0	0	1	1
AT1TE35020	0	0	0	1	1
AT1TE35025	0	0	0	1	1
AT1TE35050	0	0	0	1	1
AT1TE35055	0	0	0	1	1
AT1TE35060	0	0	0	1	1
AT1TE35100	0	0	0	1	1
AT1TE35105	0	0	0	1	1
AT1TE35110	0	0	0	1	1
AT1TE35130	0	0	0	1	1
AT1TE35160	0	0	0	1	1
AT1TE35180	7.63712662202964	30.4027218316232	-1.8232094296029	0.383336532488518	1
AT1TE35230	0	0	0	1	1
AT1TE35235	0	0	0	1	1
AT1TE35240	0	0	0	1	1
AT1TE35245	0	0	0	1	1
AT1TE35250	0	0	0	1	1
AT1TE35255	0	0	0	1	1
AT1TE35260	0	0	0	1	1
AT1TE35270	0	0	0	1	1
AT1TE35275	0	0	0	1	1
AT1TE35280	0	0	0	1	1
AT1TE35285	0	0	0	1	1
AT1TE35290	0	0	0	1	1
AT1TE35300	0	0	0	1	1
AT1TE35305	0	0	0	1	1
AT1TE35310	0	0	0	1	1
AT1TE35315	0	0	0	1	1
AT1TE35320	0	0	0	1	1
AT1TE35325	0	0	0	1	1
AT1TE35380	0	0	0	1	1
AT1TE35390	0	0	0	1	1
